N,DEWP,TEMP,PRES,WIND_SPEED,SNOW,RAIN,PM25,PM25
9997,-6,5,1021,0.89,0,0,343,343
9998,-5,6,1019,2.68,0,0,322,322
9999,-5,7,1019,3.57,0,0,360,360
10000,-5,8,1017,3.13,0,0,376,376
10001,-5,8,1017,0.89,0,0,369,369
10002,-5,7,1017,1.79,0,0,354,354
10003,-5,5,1017,1.79,0,0,335,335
10004,-5,2,1018,2.68,0,0,394,394
10005,-5,1,1018,0.45,0,0,397,397
10006,-5,0,1018,1.34,0,0,395,395
10007,-6,-1,1018,2.23,0,0,401,401
10008,-5,0,1018,3.12,0,0,406,406
10009,-4,0,1018,4.01,0,0,399,399
10010,-5,-3,1018,1.79,0,0,373,373
10011,-5,-3,1017,2.68,0,0,396,396
10012,-5,-3,1017,0.45,0,0,461,461
10013,-5,-3,1017,0.89,0,0,455,455
10014,-5,-2,1017,1.79,0,0,415,415
10015,-5,-3,1017,2.68,0,0,406,406
10016,-5,-3,1017,4.47,0,0,421,421
10017,-4,-1,1017,7.6,0,0,420,420
10018,-4,0,1017,9.39,0,0,393,393
10019,-4,2,1017,0.89,0,0,389,389
10020,-4,4,1016,1.79,0,0,401,401
10021,-4,5,1015,3.13,0,0,403,403
10022,-3,7,1014,6.26,0,0,406,406
10023,-3,8,1013,9.39,0,0,469,469
10024,-3,9,1013,11.18,0,0,409,409
10025,-3,9,1012,0.89,0,0,397,397
10026,-2,8,1012,1.78,0,0,387,387
10027,-3,6,1013,1.79,0,0,396,396
10028,-4,3,1013,4.92,0,0,436,436
10029,-4,3,1014,8.05,0,0,470,470
10030,-4,3,1015,11.18,0,0,451,451
10031,-3,3,1015,14.31,0,0,436,436
10032,-3,3,1015,18.33,0,0,411,411
10033,-3,2,1016,22.35,0,0,418,418
10034,-3,2,1017,23.24,0,0,424,424
10035,-4,0,1017,26.37,0,0,413,413
10036,-4,1,1017,28.16,0,0,404,404
10037,-5,-3,1018,32.18,0,0,397,397
10038,-5,-3,1018,36.2,0,0,285,285
10039,-5,-2,1019,39.33,0,0,215,215
10040,-7,-2,1020,43.35,0,0,136,136
10041,-8,3,1022,48.27,0,0,119,119
10042,-10,6,1023,53.19,0,0,38,38
10043,-13,8,1023,4.92,0,0,16,16
10044,-14,9,1023,4.92,0,0,13,13
10045,-15,9,1023,4.02,0,0,17,17
10046,-16,10,1022,8.04,0,0,23,23
10047,-17,11,1022,4.02,0,0,29,29
10048,-18,11,1022,8.04,0,0,34,34
10049,-19,11,1022,12.96,0,0,28,28
10050,-19,11,1022,17.88,0,0,24,24
10051,-17,7,1023,0.89,0,0,21,21
10052,-16,6,1023,3.13,0,0,41,41
10053,-3,3,1025,8.05,0,0,52,52
10054,-5,1,1026,12.97,0,0,142,142
10055,-6,0,1028,16.99,0,0,99,99
10056,-6,-1,1029,20.12,0,0,55,55
10057,-6,-1,1030,21.91,0,0,55,55
10058,-6,-3,1030,22.8,0,0,53,53
10059,-6,-4,1030,0.89,0,0,67,67
10060,-6,-4,1030,0.89,0,0,72,72
10061,-6,-4,1030,0.45,0,0,77,77
10062,-7,-5,1031,0.9,0,0,75,75
10063,-5,-4,1031,1.35,0,0,80,80
10064,-7,-5,1032,1.79,0,0,106,106
10065,-4,-3,1033,0.89,0,0,95,95
10066,-7,0,1034,0.89,0,0,100,100
10067,-7,2,1034,1.79,0,0,98,98
10068,-9,4,1034,0.89,0,0,79,79
10069,-8,5,1033,1.79,0,0,74,74
10070,-9,6,1032,3.58,0,0,71,71
10071,-10,6,1031,6.71,0,0,75,75
10072,-10,7,1031,9.84,0,0,73,73
10073,-10,6,1030,11.63,0,0,53,53
10074,-11,5,1030,14.76,0,0,47,47
10075,-12,5,1030,17.89,0,0,44,44
10076,-10,4,1030,21.91,0,0,61,61
10077,-10,4,1030,25.93,0,0,78,78
10078,-11,3,1031,29.95,0,0,55,55
10079,-11,2,1030,33.08,0,0,62,62
10080,-13,1,1031,36.21,0,0,52,52
10081,-13,1,1031,41.13,0,0,42,42
10082,-11,0,1031,44.26,0,0,42,42
10083,-9,0,1030,46.05,0,0,39,39
10084,-7,0,1029,47.84,0,0,35,35
10085,-6,-1,1029,1.79,1,0,36,36
10086,-3,-3,1029,0.89,2,0,30,30
10087,-3,-3,1028,1.79,3,0,44,44
10088,-3,-3,1028,3.58,4,0,52,52
10089,-3,-3,1028,5.37,5,0,58,58
10090,-3,-3,1027,7.16,6,0,71,71
10091,-3,-2,1027,8.95,7,0,79,79
10092,-3,-2,1026,12.08,8,0,77,77
10093,-3,-2,1026,0.89,0,0,71,71
10094,-3,-1,1025,1.78,0,0,80,80
10095,-3,-1,1024,2.67,0,0,85,85
10096,-3,0,1023,3.56,0,0,96,96
10097,-3,0,1023,4.45,0,0,111,111
10098,-4,-1,1023,1.79,0,0,108,108
10099,-4,-1,1024,0.89,0,0,122,122
10100,-4,-3,1025,1.78,0,0,109,109
10101,-3,-2,1025,0.45,0,0,115,115
10102,-3,-1,1026,1.79,0,0,103,103
10103,-3,0,1026,4.92,0,0,109,109
10104,-3,0,1026,6.71,0,0,116,116
10105,-3,-1,1026,0.89,0,0,125,125
10106,-3,-2,1027,0.89,0,0,127,127
10107,-3,-1,1027,1.79,0,0,127,127
10108,-3,-1,1026,4.92,0,0,123,123
10109,-3,-1,1026,8.05,0,0,115,115
10110,-3,0,1026,9.84,0,0,105,105
10111,-3,-1,1027,1.79,1,0,90,90
10112,-4,0,1028,3.13,2,0,66,66
10113,-2,-1,1029,7.15,3,0,59,59
10114,-3,-1,1029,12.07,4,0,39,39
10115,-4,-1,1030,19.22,5,0,35,35
10116,-3,-2,1030,25.03,6,0,35,35
10117,-3,-1,1029,32.18,7,0,26,26
10118,-4,-1,1028,39.33,0,0,31,31
10119,-4,1,1027,43.35,0,0,31,31
10120,-5,1,1027,49.16,0,0,34,34
10121,-7,2,1026,54.97,0,0,35,35
10122,-7,1,1026,58.99,0,0,26,26
10123,-8,1,1026,63.01,0,0,28,28
10124,-8,0,1026,66.14,0,0,29,29
10125,-7,0,1027,69.27,0,0,29,29
10126,-8,0,1027,73.29,0,0,29,29
10127,-8,-3,1028,3.13,0,0,32,32
10128,-8,-3,1028,1.79,0,0,29,29
10129,-9,-2,1027,1.79,0,0,25,25
10130,-9,-3,1028,4.92,0,0,31,31
10131,-10,-1,1027,4.02,0,0,29,29
10132,-9,-1,1027,3.13,0,0,26,26
10133,-10,-2,1027,6.26,0,0,25,25
10134,-10,-2,1026,8.05,0,0,15,15
10135,-11,-3,1026,9.84,0,0,20,20
10136,-10,-3,1027,12.97,0,0,32,32
10137,-9,-2,1029,16.99,0,0,37,37
10138,-10,0,1029,20.12,0,0,37,37
10139,-11,2,1028,23.25,0,0,18,18
10140,-12,3,1028,29.06,0,0,20,20
10141,-11,4,1028,33.98,0,0,13,13
10142,-12,5,1026,39.79,0,0,12,12
10143,-13,6,1026,46.94,0,0,12,12
10144,-13,6,1025,51.86,0,0,12,12
10145,-12,6,1024,55.88,0,0,15,15
10146,-13,5,1025,59.9,0,0,20,20
10147,-12,5,1025,64.82,0,0,16,16
10148,-12,4,1026,69.74,0,0,18,18
10149,-12,3,1026,74.66,0,0,15,15
10150,-12,2,1027,78.68,0,0,8,8
10151,-12,2,1028,83.6,0,0,7,7
10152,-12,1,1028,88.52,0,0,8,8
10153,-11,-1,1028,93.44,0,0,12,12
10154,-12,-2,1028,3.13,0,0,9,9
10155,-12,-4,1028,3.13,0,0,9,9
10156,-12,-4,1028,6.26,0,0,11,11
10157,-12,-3,1028,8.05,0,0,17,17
10158,-13,-4,1028,9.84,0,0,9,9
10159,-15,-4,1028,14.76,0,0,11,11
10160,-15,-4,1028,19.68,0,0,12,12
10161,-15,-2,1029,24.6,0,0,17,17
10162,-15,0,1028,28.62,0,0,20,20
10163,-17,2,1028,35.77,0,0,18,18
10164,-16,2,1027,40.69,0,0,28,28
10165,-17,4,1026,46.5,0,0,16,16
10166,-17,4,1025,49.63,0,0,16,16
10167,-17,6,1023,56.78,0,0,11,11
10168,-17,7,1022,64.83,0,0,19,19
10169,-17,7,1022,73.77,0,0,17,17
10170,-16,6,1021,81.82,0,0,15,15
10171,-16,5,1021,87.63,0,0,14,14
10172,-15,5,1022,92.55,0,0,28,28
10173,-15,3,1023,96.57,0,0,80,80
10174,-14,0,1024,100.59,0,0,87,87
10175,-14,0,1025,104.61,0,0,51,51
10176,-15,0,1026,108.63,0,0,37,37
10177,-18,1,1026,115.78,0,0,9,9
10178,-16,-1,1026,121.59,0,0,11,11
10179,-16,-2,1026,124.72,0,0,14,14
10180,-16,-4,1026,3.13,0,0,11,11
10181,-16,-3,1026,0.89,0,0,12,12
10182,-15,-5,1026,1.78,0,0,15,15
10183,-15,-4,1026,2.67,0,0,29,29
10184,-14,-7,1027,3.12,0,0,44,44
10185,-12,-3,1028,1.79,0,0,33,33
10186,-15,0,1028,3.13,0,0,22,22
10187,-16,2,1028,0.89,0,0,27,27
10188,-16,4,1027,4.02,0,0,26,26
10189,-16,5,1026,5.81,0,0,18,18
10190,-17,6,1024,10.73,0,0,27,27
10191,-18,7,1023,16.54,0,0,10,10
10192,-18,8,1023,25.48,0,0,16,16
10193,-17,8,1022,34.42,0,0,32,32
10194,-17,7,1022,41.57,0,0,49,49
10195,-13,6,1023,46.49,0,0,40,40
10196,-16,4,1024,50.51,0,0,69,69
10197,-15,3,1025,55.43,0,0,42,42
10198,-16,3,1026,60.35,0,0,20,20
10199,-16,3,1026,66.16,0,0,20,20
10200,-15,2,1027,71.97,0,0,16,16
10201,-16,1,1028,81.8,0,0,9,9
10202,-16,0,1028,89.85,0,0,8,8
10203,-16,0,1028,97,0,0,9,9
10204,-14,0,1028,102.81,0,0,10,10
10205,-14,-1,1028,107.73,0,0,8,8
10206,-14,-2,1028,110.86,0,0,8,8
10207,-14,-2,1028,114.88,0,0,9,9
10208,-14,-1,1028,119.8,0,0,10,10
10209,-15,1,1029,124.72,0,0,13,13
10210,-16,3,1029,130.53,0,0,13,13
10211,-16,4,1029,137.68,0,0,26,26
10212,-17,6,1028,144.83,0,0,15,15
10213,-17,6,1028,151.98,0,0,19,19
10214,-17,7,1027,159.13,0,0,18,18
10215,-17,8,1026,166.28,0,0,16,16
10216,-17,9,1025,172.09,0,0,15,15
10217,-16,9,1025,179.24,0,0,12,12
10218,-15,9,1024,185.05,0,0,17,17
10219,-15,8,1024,189.97,0,0,9,9
10220,-14,7,1025,195.78,0,0,9,9
10221,-14,6,1025,200.7,0,0,11,11
10222,-14,6,1026,205.62,0,0,37,37
10223,-13,5,1026,3.13,0,0,36,36
10224,-13,4,1025,3.13,0,0,40,40
10225,-13,3,1025,6.26,0,0,43,43
10226,-10,-2,1026,0.89,0,0,48,48
10227,-10,-2,1026,1.34,0,0,46,46
10228,-10,-3,1025,2.23,0,0,45,45
10229,-10,-5,1025,1.79,0,0,46,46
10230,-10,-3,1025,2.68,0,0,52,52
10231,-10,-5,1025,0.89,0,0,69,69
10232,-10,-3,1025,1.79,0,0,105,105
10233,-9,-1,1025,0.89,0,0,83,83
10234,-10,4,1025,0.89,0,0,51,51
10235,-12,5,1025,1.79,0,0,43,43
10236,-12,8,1025,0.89,0,0,57,57
10237,-13,9,1024,1.79,0,0,57,57
10238,-12,10,1022,0.89,0,0,55,55
10239,-13,12,1021,2.68,0,0,51,51
10240,-14,12,1020,3.13,0,0,46,46
10241,-14,11,1019,8.05,0,0,42,42
10242,-13,11,1019,12.07,0,0,55,55
10243,-12,8,1019,16.09,0,0,58,58
10244,-10,7,1020,17.88,0,0,68,68
10245,-10,6,1020,19.67,0,0,91,91
10246,-9,6,1020,21.46,0,0,89,89
10247,-9,5,1020,25.48,0,0,59,59
10248,-9,5,1019,29.5,0,0,66,66
10249,-8,6,1018,34.42,0,0,69,69
10250,-8,6,1018,39.34,0,0,56,56
10251,-8,5,1018,43.36,0,0,61,61
10252,-7,5,1017,47.38,0,0,62,62
10253,-7,5,1018,52.3,0,0,74,74
10254,1,5,1017,55.43,0,0,82,82
10255,-5,4,1016,57.22,0,0,77,77
10256,-5,2,1016,58.11,0,0,82,82
10257,-4,4,1017,61.24,0,0,79,79
10258,-5,6,1017,64.37,0,0,91,91
10259,-5,7,1017,0.89,0,0,96,96
10260,-5,8,1017,1.78,0,0,109,109
10261,-5,9,1016,2.67,0,0,106,106
10262,-4,11,1015,4.46,0,0,109,109
10263,-4,12,1014,3.13,0,0,136,136
10264,-4,13,1014,7.15,0,0,133,133
10265,-5,13,1014,11.17,0,0,92,92
10266,-5,13,1014,12.96,0,0,90,90
10267,-5,10,1015,0.89,0,0,92,92
10268,-4,7,1016,1.79,0,0,108,108
10269,-5,6,1017,0.89,0,0,122,122
10270,-4,4,1018,1.79,0,0,130,130
10271,-4,3,1019,0.89,0,0,142,142
10272,-9,6,1020,3.13,0,0,129,129
10273,-11,6,1021,6.26,0,0,55,55
10274,-12,7,1021,9.39,0,0,20,20
10275,-12,8,1021,14.31,0,0,15,15
10276,-12,7,1022,21.46,0,0,14,14
10277,-11,7,1022,31.29,0,0,12,12
10278,-10,6,1022,40.23,0,0,12,12
10279,-10,5,1024,51.41,0,0,24,24
10280,-10,5,1025,58.56,0,0,6,6
10281,-10,5,1026,63.48,0,0,19,19
10282,-10,5,1026,67.5,0,0,13,13
10283,-11,7,1026,74.65,0,0,18,18
10284,-13,8,1026,7.15,0,0,14,14
10285,-16,10,1026,8.94,0,0,16,16
10286,-16,10,1024,5.81,0,0,15,15
10287,-16,11,1023,5.81,0,0,11,11
10288,-16,11,1024,11.62,0,0,12,12
10289,-17,11,1023,4.92,0,0,17,17
10290,-17,10,1023,8.94,0,0,14,14
10291,-17,9,1023,7.15,0,0,10,10
10292,-16,7,1024,12.96,0,0,7,7
10293,-16,4,1025,17.88,0,0,8,8
10294,-18,5,1026,22.8,0,0,8,8
10295,-18,4,1026,25.93,0,0,8,8
10296,-16,1,1027,27.72,0,0,8,8
10297,-15,3,1027,30.85,0,0,8,8
10298,-13,2,1027,32.64,0,0,8,8
10299,-13,4,1026,37.56,0,0,8,8
10300,-14,3,1026,44.71,0,0,9,9
10301,-15,3,1026,50.52,0,0,11,11
10302,-15,1,1026,0.89,0,0,20,20
10303,-16,1,1026,4.02,0,0,14,14
10304,-16,2,1026,8.94,0,0,16,16
10305,-14,4,1027,16.09,0,0,21,21
10306,-14,5,1027,24.14,0,0,17,17
10307,-14,7,1026,32.19,0,0,15,15
10308,-14,8,1025,39.34,0,0,15,15
10309,-14,9,1024,47.39,0,0,19,19
10310,-14,10,1022,55.44,0,0,15,15
10311,-14,11,1021,62.59,0,0,12,12
10312,-14,10,1020,72.42,0,0,22,22
10313,-17,10,1020,81.36,0,0,16,16
10314,-18,10,1020,90.3,0,0,22,22
10315,-17,9,1020,99.24,0,0,9,9
10316,-16,7,1020,104.16,0,0,16,16
10317,-15,7,1020,108.18,0,0,23,23
10318,-15,4,1020,109.97,0,0,46,46
10319,-15,6,1021,114.89,0,0,35,35
10320,-15,5,1021,122.04,0,0,33,33
10321,-16,5,1022,129.19,0,0,29,29
10322,-17,4,1022,135,0,0,25,25
10323,-16,2,1021,139.92,0,0,10,10
10324,-18,4,1021,147.97,0,0,11,11
10325,-16,3,1022,153.78,0,0,13,13
10326,-15,2,1022,158.7,0,0,14,14
10327,-15,2,1023,164.51,0,0,18,18
10328,-15,2,1023,170.32,0,0,16,16
10329,-16,4,1024,178.37,0,0,21,21
10330,-15,5,1024,185.52,0,0,19,19
10331,-15,5,1024,4.92,0,0,20,20
10332,-16,6,1024,8.94,0,0,16,16
10333,-17,8,1023,1.79,0,0,17,17
10334,-18,8,1022,3.13,0,0,19,19
10335,-17,9,1021,1.79,0,0,16,16
10336,-16,8,1021,3.13,0,0,21,21
10337,-16,9,1021,4.92,0,0,24,24
10338,-16,9,1021,0.89,0,0,24,24
10339,-15,7,1021,3.13,0,0,16,16
10340,-17,6,1023,3.13,0,0,15,15
10341,-19,7,1024,8.05,0,0,18,18
10342,-18,5,1025,11.18,0,0,14,14
10343,-17,6,1026,16.1,0,0,10,10
10344,-17,5,1027,24.15,0,0,7,7
10345,-16,4,1028,29.07,0,0,6,6
10346,-16,4,1029,36.22,0,0,6,6
10347,-16,3,1030,42.03,0,0,7,7
10348,-16,2,1029,47.84,0,0,7,7
10349,-16,2,1030,53.65,0,0,9,9
10350,-15,2,1030,58.57,0,0,10,10
10351,-14,-2,1030,61.7,0,0,19,19
10352,-12,1,1031,0.89,0,0,31,31
10353,-14,2,1031,2.68,0,0,35,35
10354,-15,5,1031,1.79,0,0,34,34
10355,-16,6,1031,3.58,0,0,21,21
10356,-16,8,1030,6.71,0,0,19,19
10357,-17,9,1029,12.52,0,0,15,15
10358,-17,11,1028,18.33,0,0,17,17
10359,-17,12,1026,25.48,0,0,16,16
10360,-17,12,1025,34.42,0,0,24,24
10361,-19,12,1024,43.36,0,0,17,17
10362,-18,12,1024,52.3,0,0,12,12
10363,-17,12,1023,57.22,0,0,12,12
10364,-17,11,1024,59.01,0,0,18,18
10365,-15,9,1024,4.02,0,0,34,34
10366,-15,9,1024,7.15,0,0,35,35
10367,-15,8,1024,8.94,0,0,36,36
10368,-14,7,1023,12.07,0,0,46,46
10369,-13,5,1023,1.79,0,0,66,66
10370,-11,0,1024,1.79,0,0,51,51
10371,-13,0,1024,4.92,0,0,58,58
10372,-11,-1,1024,0.89,0,0,79,79
10373,-11,-1,1024,3.13,0,0,80,80
10374,-12,-1,1024,4.92,0,0,74,74
10375,-12,-1,1024,6.71,0,0,72,72
10376,-11,-2,1025,0.89,0,0,83,83
10377,-12,3,1025,1.78,0,0,112,112
10378,-12,7,1025,1.79,0,0,61,61
10379,-14,10,1025,3.58,0,0,54,54
10380,-15,12,1024,0.89,0,0,46,46
10381,-14,13,1023,4.02,0,0,36,36
10382,-14,14,1022,3.13,0,0,27,27
10383,-15,16,1020,11.18,0,0,19,19
10384,-14,16,1019,18.33,0,0,26,26
10385,-14,16,1019,24.14,0,0,22,22
10386,-15,16,1018,29.06,0,0,14,14
10387,-15,13,1019,32.19,0,0,9,9
10388,-16,10,1020,37.11,0,0,26,26
10389,-17,10,1021,0.89,0,0,25,25
10390,-17,8,1021,2.68,0,0,38,38
10391,-17,9,1022,1.79,0,0,43,43
10392,-15,6,1022,1.79,0,0,48,48
10393,-16,6,1022,1.79,0,0,48,48
10394,-14,2,1022,0.89,0,0,47,47
10395,-14,1,1022,1.79,0,0,40,40
10396,-14,1,1021,4.92,0,0,40,40
10397,-12,0,1021,0.89,0,0,44,44
10398,-9,-1,1021,0.89,0,0,26,26
10399,-10,-1,1021,1.79,0,0,26,26
10400,-13,0,1021,3.58,0,0,30,30
10401,-12,3,1021,4.47,0,0,85,85
10402,-12,6,1021,0.89,0,0,92,92
10403,-13,9,1020,3.13,0,0,99,99
10404,-13,10,1019,6.26,0,0,109,109
10405,-13,11,1018,9.39,0,0,92,92
10406,-14,12,1016,12.52,0,0,80,80
10407,-13,14,1015,15.65,0,0,85,85
10408,-11,14,1013,19.67,0,0,95,95
10409,-9,13,1013,22.8,0,0,116,116
10410,-7,13,1012,25.93,0,0,110,110
10411,-7,10,1012,0.89,0,0,108,108
10412,-7,8,1012,1.78,0,0,132,132
10413,-7,6,1012,2.67,0,0,156,156
10414,-6,5,1012,1.79,0,0,166,166
10415,-5,5,1012,3.58,0,0,196,196
10416,-6,5,1012,0.89,0,0,209,209
10417,-6,5,1012,1.78,0,0,263,263
10418,-5,3,1012,0.89,0,0,248,248
10419,-3,2,1011,1.78,0,0,253,253
10420,-4,3,1010,0.45,0,0,258,258
10421,-4,2,1009,0.9,0,0,263,263
10422,-3,1,1009,1.35,0,0,266,266
10423,-5,1,1009,1.79,0,0,274,274
10424,-5,2,1010,3.58,0,0,272,272
10425,-4,3,1010,5.37,0,0,271,271
10426,-5,6,1010,1.79,0,0,250,250
10427,-5,9,1010,0.89,0,0,254,254
10428,-5,11,1009,1.78,0,0,243,243
10429,-4,13,1008,1.79,0,0,241,241
10430,-3,14,1008,3.58,0,0,241,241
10431,-3,16,1007,6.71,0,0,236,236
10432,-3,17,1007,9.84,0,0,225,225
10433,-3,17,1007,12.97,0,0,225,225
10434,-3,16,1007,14.76,0,0,228,228
10435,-3,13,1007,15.65,0,0,272,272
10436,-2,11,1008,16.54,0,0,272,272
10437,-2,10,1008,0.89,0,0,367,367
10438,-1,7,1009,0.89,0,0,416,416
10439,-2,6,1009,0.89,0,0,415,415
10440,-2,6,1009,0.89,0,0,360,360
10441,-3,4,1009,0.89,0,0,379,379
10442,-2,4,1009,0.89,0,0,377,377
10443,-2,4,1009,1.79,0,0,400,400
10444,-2,4,1008,3.58,0,0,368,368
10445,-3,3,1008,0.89,0,0,351,351
10446,-2,3,1008,1.78,0,0,339,339
10447,-3,4,1009,1.79,0,0,320,320
10448,-2,4,1010,3.58,0,0,339,339
10449,-2,6,1010,7.6,0,0,332,332
10450,-2,9,1011,10.73,0,0,318,318
10451,-3,13,1012,14.75,0,0,267,267
10452,-4,15,1012,19.67,0,0,164,164
10453,-5,18,1012,25.48,0,0,42,42
10454,-6,19,1012,32.63,0,0,27,27
10455,-6,19,1011,39.78,0,0,31,31
10456,-6,18,1012,48.72,0,0,25,25
10457,-6,17,1013,57.66,0,0,24,24
10458,-6,15,1015,8.05,0,0,20,20
10459,-9,12,1018,17.88,0,0,16,16
10460,-11,10,1020,27.71,0,0,16,16
10461,-12,9,1023,8.94,0,0,17,17
10462,-12,8,1024,9.83,0,0,13,13
10463,-15,7,1025,11.18,0,0,11,11
10464,-16,7,1026,21.01,0,0,9,9
10465,-14,6,1027,7.15,0,0,8,8
10466,-16,6,1028,15.2,0,0,6,6
10467,-15,5,1028,7.15,0,0,7,7
10468,-15,5,1029,12.96,0,0,9,9
10469,-15,5,1029,17.88,0,0,8,8
10470,-15,4,1030,21.9,0,0,8,8
10471,-15,4,1030,26.82,0,0,8,8
10472,-15,4,1031,31.74,0,0,8,8
10473,-15,5,1031,38.89,0,0,12,12
10474,-16,6,1031,46.04,0,0,21,21
10475,-19,6,1031,54.09,0,0,18,18
10476,-19,7,1030,62.14,0,0,13,13
10477,-19,8,1030,71.97,0,0,25,25
10478,-20,8,1029,79.12,0,0,22,22
10479,-18,9,1028,84.93,0,0,21,21
10480,-19,9,1027,92.08,0,0,23,23
10481,-20,8,1027,100.13,0,0,25,25
10482,-20,8,1027,108.18,0,0,17,17
10483,-19,8,1027,115.33,0,0,12,12
10484,-18,8,1027,120.25,0,0,16,16
10485,-17,8,1028,128.3,0,0,18,18
10486,-18,7,1029,140.37,0,0,17,17
10487,-18,6,1030,155.57,0,0,17,17
10488,-19,5,1031,165.4,0,0,14,14
10489,-18,5,1031,173.45,0,0,16,16
10490,-17,4,1030,181.5,0,0,17,17
10491,-17,3,1030,189.55,0,0,9,9
10492,-16,3,1029,196.7,0,0,9,9
10493,-16,2,1029,203.85,0,0,9,9
10494,-18,2,1029,215.03,0,0,11,11
10495,-19,2,1030,224.86,0,0,14,14
10496,-19,1,1030,233.8,0,0,13,13
10497,-19,2,1031,242.74,0,0,12,12
10498,-19,3,1031,252.57,0,0,16,16
10499,-20,4,1030,261.51,0,0,11,11
10500,-20,6,1028,267.32,0,0,18,18
10501,-19,6,1027,271.34,0,0,21,21
10502,-20,7,1026,274.47,0,0,22,22
10503,-19,9,1024,280.28,0,0,23,23
10504,-19,9,1023,286.09,0,0,16,16
10505,-19,10,1022,295.92,0,0,21,21
10506,-19,9,1022,305.75,0,0,19,19
10507,-18,9,1022,312.9,0,0,19,19
10508,-19,7,1023,321.84,0,0,18,18
10509,-16,6,1025,331.67,0,0,16,16
10510,-16,5,1026,339.72,0,0,14,14
10511,-15,5,1026,345.53,0,0,23,23
10512,-17,5,1026,351.34,0,0,16,16
10513,-16,4,1026,356.26,0,0,18,18
10514,-15,1,1026,0.89,0,0,17,17
10515,-13,1,1026,3.13,0,0,7,7
10516,-13,1,1025,1.79,0,0,7,7
10517,-11,0,1025,4.02,0,0,19,19
10518,-11,-1,1026,7.15,0,0,15,15
10519,-13,-1,1026,0.89,0,0,23,23
10520,-11,-2,1026,1.79,0,0,24,24
10521,-15,2,1027,3.13,0,0,19,19
10522,-14,3,1027,4.92,0,0,33,33
10523,-14,6,1026,1.79,0,0,32,32
10524,-14,6,1026,1.79,0,0,30,30
10525,-14,7,1025,1.79,0,0,26,26
10526,-14,9,1024,4.02,0,0,45,45
10527,-13,10,1022,8.04,0,0,40,40
10528,-13,11,1021,12.96,0,0,37,37
10529,-13,11,1021,16.98,0,0,27,27
10530,-13,10,1020,21,0,0,27,27
10531,-13,9,1020,25.02,0,0,44,44
10532,-12,7,1021,26.81,0,0,79,79
10533,-11,5,1021,28.6,0,0,117,117
10534,-12,4,1021,30.39,0,0,70,70
10535,-11,3,1022,0.89,0,0,76,76
10536,-13,2,1022,1.78,0,0,90,90
10537,-12,1,1021,0.89,0,0,105,105
10538,-9,2,1021,1.79,0,0,125,125
10539,-7,2,1021,4.92,0,0,138,138
10540,-8,1,1021,0.89,0,0,128,128
10541,-9,-1,1021,2.68,0,0,110,110
10542,-10,-2,1021,4.47,0,0,109,109
10543,-9,-3,1021,6.26,0,0,105,105
10544,-9,-2,1021,7.15,0,0,104,104
10545,-9,2,1021,0.89,0,0,107,107
10546,-6,5,1021,1.79,0,0,101,101
10547,-6,8,1020,1.79,0,0,115,115
10548,-6,10,1020,3.13,0,0,116,116
10549,-5,11,1019,1.79,0,0,132,132
10550,-5,13,1018,4.02,0,0,135,135
10551,-6,15,1016,7.15,0,0,123,123
10552,-8,16,1015,11.17,0,0,112,112
10553,-10,17,1014,15.19,0,0,96,96
10554,-12,16,1014,19.21,0,0,96,96
10555,-10,14,1013,0.89,0,0,90,90
10556,-9,9,1013,1.79,0,0,99,99
10557,-9,9,1014,2.68,0,0,126,126
10558,-8,7,1014,0.89,0,0,70,70
10559,-8,8,1014,3.13,0,0,70,70
10560,-7,7,1013,0.89,0,0,70,70
10561,-6,5,1013,3.13,0,0,70,70
10562,-6,7,1013,6.26,0,0,70,70
10563,-7,7,1012,0.89,0,0,70,70
10564,-6,4,1012,1.79,0,0,70,70
10565,-5,5,1012,0.45,0,0,70,70
10566,-6,3,1011,1.79,0,0,70,70
10567,-5,3,1012,1.79,0,0,70,70
10568,-4,6,1011,3.58,0,0,70,70
10569,-4,7,1012,5.37,0,0,70,70
10570,-4,8,1013,0.89,0,0,70,70
10571,-4,9,1013,1.78,0,0,70,70
10572,-5,11,1013,2.67,0,0,70,70
10573,-10,13,1013,13.86,0,0,70,70
10574,-17,15,1012,25.04,0,0,70,70
10575,-17,15,1012,38,0,0,70,70
10576,-15,15,1012,50.07,0,0,70,70
10577,-14,14,1013,63.03,0,0,70,70
10578,-14,13,1013,70.18,0,0,70,70
10579,-14,13,1014,78.23,0,0,70,70
10580,-12,11,1016,85.38,0,0,70,70
10581,-12,10,1017,91.19,0,0,70,70
10582,-11,8,1019,94.32,0,0,70,70
10583,-11,5,1018,3.13,0,0,70,70
10584,-12,6,1018,1.79,0,0,70,70
10585,-10,3,1019,0.45,0,0,70,70
10586,-9,2,1018,1.34,0,0,70,70
10587,-11,2,1018,1.79,0,0,70,70
10588,-10,2,1018,0.89,0,0,70,70
10589,-10,2,1018,1.79,0,0,70,70
10590,-8,0,1019,0.89,0,0,70,70
10591,-10,2,1019,1.79,0,0,70,70
10592,-8,0,1020,0.89,0,0,70,70
10593,-6,3,1021,1.34,0,0,70,70
10594,-7,5,1021,1.79,0,0,70,70
10595,-8,7,1020,3.58,0,0,70,70
10596,-8,10,1020,5.37,0,0,70,70
10597,-10,13,1019,7.16,0,0,70,70
10598,-11,13,1018,11.18,0,0,70,70
