N,TEMP,HUMIDITY,LIGHT,CO2_PPM,OCCUPANCY
11686,21,20,0,437,0
11687,21,20,0,433,0
11688,21,20,0,432,0
11689,21,20,0,432,0
11690,21,20,0,429,0
11691,21,20,0,430,0
11692,21,20,0,431,0
11693,21,20,0,433,0
11694,21,20,0,436,0
11695,21,20,0,435,0
11696,21,19,0,434,0
11697,21,20,0,434,0
11698,21,20,0,435,0
11699,21,20,0,438,0
11700,21,20,0,440,0
11701,21,20,0,437,0
11702,21,20,0,438,0
11703,21,20,0,437,0
11704,21,20,0,433,0
11705,21,19,0,436,0
11706,21,20,0,435,0
11707,21,20,0,437,0
11708,21,19,0,436,0
11709,21,19,0,438,0
11710,21,20,0,440,0
11711,21,19,0,439,0
11712,21,19,0,436,0
11713,21,19,0,433,0
11714,21,19,0,433,0
11715,21,19,0,435,0
11716,21,19,0,434,0
11717,21,19,0,434,0
11718,21,19,0,435,0
11719,21,19,0,434,0
11720,21,19,0,435,0
11721,21,19,0,431,0
11722,21,19,0,432,0
11723,20,19,0,433,0
11724,21,19,0,436,0
11725,21,19,0,436,0
11726,21,19,0,442,0
11727,21,19,0,434,0
11728,20,19,0,434,0
11729,20,19,0,429,0
11730,21,19,0,435,0
11731,21,19,0,434,0
11732,21,19,0,436,0
11733,20,19,0,435,0
11734,20,19,0,434,0
11735,20,19,0,431,0
11736,20,19,0,426,0
11737,21,19,0,429,0
11738,21,19,0,436,0
11739,21,19,0,434,0
11740,21,19,0,428,0
11741,21,19,0,430,0
11742,21,19,0,433,0
11743,21,19,0,433,0
11744,21,19,0,431,0
11745,21,19,0,433,0
11746,21,19,0,433,0
11747,21,19,0,434,0
11748,21,19,0,437,0
11749,21,19,0,437,0
11750,21,19,0,439,0
11751,21,19,0,432,0
11752,21,19,0,432,0
11753,21,19,0,430,0
11754,21,19,0,437,0
11755,21,19,0,433,0
11756,21,19,0,430,0
11757,21,19,0,425,0
11758,21,19,0,426,0
11759,21,19,0,434,0
11760,21,19,0,433,0
11761,21,19,0,433,0
11762,21,19,0,434,0
11763,21,19,0,426,0
11764,21,19,0,426,0
11765,21,19,0,430,0
11766,21,19,0,436,0
11767,21,19,0,438,0
11768,21,19,0,434,0
11769,21,19,0,433,0
11770,21,19,0,430,0
11771,21,19,0,433,0
11772,21,19,0,439,0
11773,21,19,0,430,0
11774,21,19,0,431,0
11775,21,19,0,433,0
11776,21,19,0,434,0
11777,21,19,0,435,0
11778,21,19,0,436,0
11779,21,19,0,435,0
11780,21,19,0,434,0
11781,21,19,0,433,0
11782,21,19,0,434,0
11783,21,19,0,435,0
11784,21,19,0,438,0
11785,21,19,0,437,0
11786,20,19,0,435,0
11787,21,19,0,434,0
11788,21,19,0,435,0
11789,21,19,0,431,0
11790,21,19,0,434,0
11791,20,19,0,432,0
11792,20,19,0,429,0
11793,20,19,0,430,0
11794,20,19,0,434,0
11795,20,19,0,430,0
11796,20,19,0,430,0
11797,20,19,0,424,0
11798,20,19,0,427,0
11799,20,19,0,430,0
11800,20,19,0,431,0
11801,20,19,0,434,0
11802,20,19,0,430,0
11803,20,19,0,434,0
11804,21,19,0,434,0
11805,21,19,0,436,0
11806,21,19,0,436,0
11807,21,19,0,435,0
11808,21,19,0,434,0
11809,21,19,0,434,0
11810,21,19,0,435,0
11811,21,19,0,431,0
11812,21,19,0,436,0
11813,20,19,0,432,0
11814,20,19,0,429,0
11815,20,19,0,431,0
11816,20,19,0,435,0
11817,20,19,0,435,0
11818,20,19,0,430,0
11819,20,19,0,432,0
11820,20,19,0,436,0
11821,20,19,0,436,0
11822,20,19,0,430,0
11823,20,19,0,434,0
11824,20,19,0,435,0
11825,20,19,0,435,0
11826,20,19,0,428,0
11827,20,19,0,433,0
11828,21,19,0,433,0
11829,20,19,0,438,0
11830,20,19,0,434,0
11831,20,19,0,433,0
11832,21,19,0,435,0
11833,20,19,0,434,0
11834,20,19,0,432,0
11835,20,19,0,434,0
11836,20,19,0,439,0
11837,20,19,0,434,0
11838,20,19,0,430,0
11839,20,19,0,435,0
11840,21,19,0,438,0
11841,21,19,0,434,0
11842,20,19,0,436,0
11843,20,19,0,433,0
11844,20,19,0,430,0
11845,20,19,0,430,0
11846,21,19,0,436,0
11847,21,19,0,437,0
11848,20,19,0,439,0
11849,20,19,0,435,0
11850,20,19,0,432,0
11851,20,19,0,431,0
11852,20,19,0,426,0
11853,20,19,0,429,0
11854,20,19,0,432,0
11855,20,19,0,435,0
11856,20,19,0,428,0
11857,20,19,0,432,0
11858,20,19,0,433,0
11859,20,19,0,435,0
11860,20,19,0,429,0
11861,20,19,0,429,0
11862,20,19,0,432,0
11863,20,19,0,430,0
11864,20,19,0,431,0
11865,20,19,0,432,0
11866,20,19,0,433,0
11867,20,19,0,438,0
11868,20,19,0,434,0
11869,20,19,0,432,0
11870,20,19,0,433,0
11871,20,19,0,426,0
11872,20,19,0,423,0
11873,20,19,0,430,0
11874,20,19,0,434,0
11875,20,19,0,429,0
11876,20,19,0,427,0
11877,20,19,0,426,0
11878,20,19,0,434,0
11879,20,19,0,435,0
11880,20,19,0,427,0
11881,20,19,0,433,0
11882,20,19,0,434,0
11883,20,19,0,433,0
11884,20,19,0,430,0
11885,20,19,0,431,0
11886,20,19,0,431,0
11887,20,19,0,431,0
11888,20,19,0,433,0
11889,20,19,0,432,0
11890,20,19,0,430,0
11891,20,19,0,432,0
11892,20,19,0,430,0
11893,20,19,0,429,0
11894,20,19,0,433,0
11895,20,19,0,432,0
11896,20,19,0,428,0
11897,20,19,0,426,0
11898,20,19,0,431,0
11899,20,19,0,432,0
11900,20,19,0,433,0
11901,20,19,0,436,0
11902,20,19,0,432,0
11903,20,19,0,433,0
11904,20,19,0,437,0
11905,20,19,0,434,0
11906,20,19,0,434,0
11907,20,19,0,439,0
11908,20,19,0,437,0
11909,20,19,0,437,0
11910,20,19,0,436,0
11911,20,19,0,441,0
11912,20,19,0,440,0
11913,20,19,0,437,0
11914,20,19,0,439,0
11915,20,19,0,433,0
11916,20,19,0,434,0
11917,20,19,0,437,0
11918,20,19,0,435,0
11919,20,19,0,434,0
11920,20,19,0,437,0
11921,20,19,0,435,0
11922,20,19,0,439,0
11923,20,19,0,433,0
11924,20,19,0,434,0
11925,20,19,0,433,0
11926,20,19,0,433,0
11927,20,19,0,433,0
11928,20,19,0,433,0
11929,20,19,0,432,0
11930,20,19,0,434,0
11931,20,19,0,433,0
11932,20,19,0,431,0
11933,20,19,0,433,0
11934,20,19,0,434,0
11935,20,19,0,430,0
11936,20,19,0,431,0
11937,20,19,0,439,0
11938,20,19,0,439,0
11939,20,19,0,442,0
11940,20,19,0,432,0
11941,20,19,0,428,0
11942,20,19,0,433,0
11943,20,19,0,437,0
11944,20,19,0,432,0
11945,20,19,0,426,0
11946,20,19,0,431,0
11947,20,19,0,433,0
11948,20,19,0,429,0
11949,20,19,0,433,0
11950,20,19,0,431,0
11951,20,19,0,430,0
11952,20,19,0,434,0
11953,20,19,0,433,0
11954,20,19,0,432,0
11955,20,19,0,434,0
11956,20,19,0,429,0
11957,20,19,0,438,0
11958,20,19,0,439,0
11959,20,19,0,433,0
11960,20,19,0,434,0
11961,20,19,0,431,0
11962,20,19,0,433,0
11963,20,19,0,434,0
11964,20,19,0,434,0
11965,20,19,0,437,0
11966,20,19,0,433,0
11967,20,19,0,430,0
11968,20,19,0,429,0
11969,20,19,0,434,0
11970,20,19,0,436,0
11971,20,18,0,432,0
11972,20,19,0,433,0
11973,20,19,0,434,0
11974,20,19,0,434,0
11975,20,19,0,432,0
11976,20,19,0,431,0
11977,20,19,0,435,0
11978,20,19,0,438,0
11979,20,19,0,432,0
11980,20,19,0,430,0
11981,20,19,0,429,0
11982,20,19,0,433,0
11983,20,19,0,432,0
11984,20,19,0,430,0
11985,20,19,0,431,0
11986,20,19,0,433,0
11987,20,19,0,434,0
11988,20,19,0,429,0
11989,20,19,0,429,0
11990,20,19,0,433,0
11991,20,19,0,436,0
11992,20,19,0,440,0
11993,20,19,0,436,0
11994,20,19,0,435,0
11995,20,19,0,430,0
11996,20,19,0,426,0
11997,20,19,0,432,0
11998,20,19,0,440,0
11999,20,19,0,434,0
12000,20,19,0,442,0
12001,20,19,0,439,0
12002,20,19,0,437,0
12003,20,19,0,439,0
12004,20,19,0,436,0
12005,20,19,0,435,0
12006,20,19,0,439,0
12007,20,19,0,433,0
12008,20,19,0,435,0
12009,20,19,0,436,0
12010,20,19,0,438,0
12011,20,19,0,439,0
12012,20,19,0,437,0
12013,20,19,0,433,0
12014,20,19,0,428,0
12015,20,19,0,427,0
12016,20,19,0,432,0
12017,20,19,0,438,0
12018,20,19,0,436,0
12019,20,19,0,434,0
12020,20,19,0,435,0
12021,20,19,0,435,0
12022,20,19,260,434,0
12023,20,19,401,439,1
12024,20,19,433,438,0
12025,20,19,423,441,0
12026,20,19,419,442,0
12027,20,19,419,449,0
12028,20,19,419,451,0
12029,20,19,419,457,1
12030,20,19,409,459,0
12031,20,19,411,456,0
12032,20,19,411,458,1
12033,20,19,411,460,1
12034,20,19,411,460,1
12035,20,19,411,464,1
12036,20,19,408,464,1
12037,20,19,400,470,1
12038,20,19,400,484,1
12039,20,19,413,489,1
12040,20,19,412,496,1
12041,20,19,409,496,1
12042,20,19,411,497,1
12043,20,19,413,504,1
12044,20,19,411,503,1
12045,21,19,411,509,1
12046,21,19,405,515,1
12047,21,19,409,515,1
12048,21,19,405,525,1
12049,21,19,409,531,1
12050,21,20,418,530,1
12051,21,20,419,534,1
12052,21,20,419,536,1
12053,21,20,419,546,1
12054,21,20,419,547,1
12055,21,19,419,546,1
12056,21,20,419,551,1
12057,21,20,419,560,1
12058,21,20,419,564,1
12059,21,20,419,569,1
12060,21,20,419,572,1
12061,21,20,419,573,1
12062,21,20,419,575,1
12063,21,20,419,580,1
12064,21,20,426,584,1
12065,21,20,424,585,1
12066,21,20,426,588,1
12067,21,20,423,592,1
12068,21,20,426,594,1
12069,21,20,419,598,1
12070,21,20,428,595,1
12071,21,20,430,591,1
12072,21,20,430,590,1
12073,21,20,433,591,1
12074,21,20,433,590,1
12075,21,20,433,596,1
12076,21,20,433,597,1
12077,21,20,433,599,1
12078,21,20,433,606,1
12079,21,20,433,609,1
12080,21,20,433,614,1
12081,21,20,433,615,1
12082,21,20,433,621,1
12083,21,20,433,620,1
12084,21,20,433,618,1
12085,21,20,433,621,1
12086,21,20,433,617,1
12087,21,20,433,620,1
12088,21,20,433,628,1
12089,21,20,433,635,1
12090,21,20,433,637,1
12091,21,20,433,636,1
12092,21,20,433,636,1
12093,21,20,433,638,1
12094,21,20,433,630,1
12095,21,20,433,637,1
12096,21,20,433,647,1
12097,21,20,433,646,1
12098,21,20,433,643,1
12099,21,20,433,648,1
12100,21,20,433,655,1
12101,21,20,433,651,1
12102,21,20,433,644,1
12103,21,20,433,642,1
12104,21,20,433,639,1
12105,21,20,437,648,1
12106,21,20,426,649,1
12107,21,20,433,654,1
12108,21,20,433,660,1
12109,21,20,442,677,1
12110,21,20,436,698,1
12111,21,20,447,709,1
12112,21,20,442,712,1
12113,21,21,444,710,1
12114,21,20,447,708,1
12115,21,21,447,708,1
12116,21,21,447,726,1
12117,21,21,438,733,1
12118,21,21,441,735,1
12119,21,21,438,741,1
12120,21,21,438,744,1
12121,21,21,438,757,1
12122,21,21,440,759,1
12123,21,21,437,752,1
12124,21,21,438,755,1
12125,21,21,440,759,1
12126,21,21,437,764,1
12127,21,21,441,765,1
12128,21,21,437,770,1
12129,21,21,444,780,1
12130,21,21,444,786,1
12131,21,21,444,783,1
12132,21,21,444,787,1
12133,21,21,444,788,1
12134,21,21,448,787,1
12135,21,21,444,783,1
12136,21,21,455,780,1
12137,21,21,455,778,1
12138,21,21,460,779,1
12139,21,21,450,783,1
12140,21,21,450,788,1
12141,21,21,455,777,1
12142,21,21,449,790,1
12143,21,21,460,805,1
12144,21,21,456,801,1
12145,21,21,460,796,1
12146,21,21,450,793,1
12147,21,21,453,788,1
12148,21,21,460,795,1
12149,21,21,460,798,1
12150,21,21,460,810,1
12151,21,21,451,813,1
12152,21,21,455,814,1
12153,21,21,444,809,1
12154,21,21,444,812,1
12155,21,21,455,808,1
12156,21,21,460,811,1
12157,21,21,452,812,1
12158,21,21,456,808,1
12159,21,21,460,805,1
12160,21,21,460,797,1
12161,21,21,460,796,1
12162,21,21,450,799,1
12163,21,21,460,796,1
12164,21,21,450,801,1
12165,21,21,450,811,1
12166,21,21,460,822,1
12167,21,21,456,830,1
12168,21,21,457,835,1
12169,21,21,450,831,1
12170,21,21,455,835,1
12171,21,21,460,837,1
12172,21,21,460,841,1
12173,21,21,460,845,1
12174,21,21,460,847,1
12175,21,21,455,843,1
12176,21,21,453,841,1
12177,21,21,450,840,1
12178,21,21,455,845,1
12179,21,21,457,847,1
12180,21,21,454,848,1
12181,21,21,464,843,1
12182,21,21,462,847,1
12183,21,21,450,849,1
12184,21,21,450,849,1
12185,21,21,454,854,1
12186,21,21,456,848,1
12187,21,21,468,844,1
12188,21,21,454,837,1
12189,21,21,454,838,1
12190,21,21,469,842,1
12191,21,21,469,832,1
12192,21,21,469,825,1
12193,21,21,465,824,1
12194,21,21,475,827,1
12195,21,21,464,824,1
12196,21,21,459,828,1
12197,21,21,468,844,1
12198,21,21,474,846,1
12199,21,21,492,837,1
12200,21,21,474,826,1
12201,21,21,480,832,1
12202,21,21,504,832,1
12203,22,21,540,843,1
12204,22,21,509,839,1
12205,22,21,529,833,1
12206,22,21,499,840,1
12207,22,21,498,850,1
12208,22,21,500,854,1
12209,22,21,489,852,1
12210,22,21,490,856,1
12211,22,21,494,855,1
12212,22,21,486,854,1
12213,22,21,482,851,1
12214,22,21,484,845,1
12215,22,21,483,851,1
12216,22,21,477,861,1
12217,22,21,477,865,1
12218,22,21,485,861,1
12219,22,21,485,853,1
12220,22,21,483,850,1
12221,22,21,464,845,1
12222,22,21,479,847,1
12223,22,21,477,853,1
12224,22,21,476,851,1
12225,22,21,480,855,1
12226,22,21,479,853,1
12227,22,21,479,848,1
12228,22,21,485,848,1
12229,22,21,489,846,1
12230,22,21,489,845,1
12231,22,21,472,847,1
12232,22,21,471,849,1
12233,22,21,488,837,1
12234,22,21,468,830,1
12235,22,21,469,830,1
12236,22,21,462,831,1
12237,22,21,463,834,1
12238,22,21,463,834,1
12239,22,21,472,828,1
12240,22,21,485,821,1
12241,22,21,479,822,1
12242,22,21,472,822,1
12243,22,21,464,826,1
12244,22,21,475,830,1
12245,22,21,479,832,1
12246,22,21,464,823,1
12247,22,21,469,824,1
12248,22,21,468,825,1
12249,22,21,482,831,1
12250,22,21,479,831,1
12251,22,21,479,826,1
12252,22,21,491,818,1
12253,22,21,503,816,1
12254,22,21,490,816,0
12255,22,21,479,813,0
12256,22,20,474,806,0
12257,22,21,493,805,0
12258,22,20,507,801,1
12259,22,21,484,796,1
12260,22,20,468,801,1
12261,22,20,464,803,1
12262,22,20,469,796,1
12263,22,20,464,794,1
12264,22,21,471,787,1
12265,22,20,463,787,1
12266,22,20,482,788,1
12267,22,20,479,787,1
12268,22,20,469,788,1
12269,22,20,469,788,1
12270,22,20,469,781,1
12271,22,20,458,789,1
12272,22,20,461,791,1
12273,22,20,466,790,1
12274,22,20,474,794,1
12275,22,20,478,793,1
12276,22,20,488,790,1
12277,22,21,492,786,1
12278,22,20,490,793,1
12279,22,20,484,800,1
12280,22,20,481,795,1
12281,22,20,492,796,1
12282,22,20,502,802,1
12283,22,20,494,803,1
12284,22,20,494,796,1
12285,22,20,479,807,1
12286,22,20,506,806,1
12287,22,20,514,803,1
12288,22,20,514,800,1
12289,22,20,514,793,1
12290,22,20,494,791,1
12291,22,21,514,801,1
12292,22,20,507,808,1
12293,22,20,568,806,1
12294,22,20,513,804,1
12295,22,20,529,799,1
12296,22,20,542,806,1
12297,22,20,534,803,1
12298,22,20,504,794,1
12299,22,20,494,800,1
12300,22,20,497,806,1
12301,22,20,497,805,1
12302,22,20,504,801,1
12303,22,20,489,802,1
12304,22,20,489,805,1
12305,22,20,519,802,1
12306,22,20,489,801,1
12307,22,20,487,800,1
12308,22,20,472,806,1
12309,22,20,474,813,1
12310,22,20,484,817,1
12311,22,20,479,820,1
12312,22,21,479,818,1
12313,22,20,479,811,1
12314,22,20,484,821,1
12315,22,20,487,816,1
12316,22,20,499,821,1
12317,22,20,512,822,1
12318,22,21,522,813,1
12319,22,20,504,802,1
12320,22,20,489,799,1
12321,22,20,501,800,1
12322,22,20,511,797,1
12323,22,20,500,790,1
12324,22,20,494,780,1
12325,22,20,497,782,1
12326,22,20,496,779,1
12327,22,20,492,774,1
12328,22,20,509,772,1
12329,22,20,509,769,1
12330,22,20,495,763,1
12331,22,20,499,760,1
12332,22,20,489,752,1
12333,22,20,481,758,1
12334,22,20,489,759,1
12335,22,20,378,758,1
12336,22,20,44,755,0
12337,22,20,60,755,0
12338,22,20,61,754,0
12339,22,20,57,760,0
12340,22,20,67,758,0
12341,22,20,67,752,0
12342,22,20,53,739,0
12343,22,20,58,732,0
12344,22,20,62,733,0
12345,22,20,49,724,0
12346,22,20,63,720,0
12347,22,20,69,719,0
12348,22,20,47,714,0
12349,21,20,55,713,0
12350,21,20,50,708,0
12351,21,20,50,709,0
12352,21,20,52,701,0
12353,21,20,57,693,0
12354,21,20,81,689,0
12355,21,20,50,690,0
12356,21,20,52,676,0
12357,21,20,58,671,0
12358,21,20,131,665,0
12359,21,20,294,662,1
12360,21,20,440,660,1
12361,21,20,484,663,1
12362,21,20,493,659,1
12363,21,20,499,659,1
12364,21,20,489,652,1
12365,21,20,479,654,1
12366,21,20,487,659,1
12367,21,19,489,656,1
12368,21,20,490,653,1
12369,21,20,487,659,1
12370,21,20,495,665,1
12371,21,20,481,660,1
12372,21,20,485,663,1
12373,21,20,494,665,1
12374,22,20,501,669,1
12375,22,19,509,667,1
12376,22,19,509,664,1
12377,22,19,500,655,1
12378,22,19,508,656,1
12379,22,19,517,659,1
12380,22,19,537,656,1
12381,22,19,514,660,1
12382,22,19,516,654,1
12383,22,19,546,647,0
12384,22,19,573,653,0
12385,22,19,561,664,0
12386,22,19,524,652,0
12387,22,19,537,653,0
12388,22,19,549,650,0
12389,22,19,542,640,1
12390,22,19,549,646,1
12391,22,19,509,646,1
12392,22,19,524,637,1
12393,22,19,560,632,1
12394,22,19,549,623,1
12395,22,19,525,624,1
12396,22,19,536,634,1
12397,22,19,546,634,1
12398,22,19,551,626,1
12399,22,19,586,629,1
12400,22,19,582,627,1
12401,22,19,558,627,1
12402,22,19,571,631,1
12403,22,19,556,630,1
12404,22,19,525,625,1
12405,22,19,544,626,1
12406,22,19,564,627,1
12407,22,19,552,631,1
12408,22,19,531,639,1
12409,22,19,553,642,1
12410,22,19,532,637,1
12411,22,19,547,655,1
12412,22,19,524,659,1
12413,22,19,509,669,1
12414,22,19,538,673,1
12415,22,19,524,680,1
12416,22,19,543,684,1
12417,22,20,535,688,1
12418,22,20,526,710,1
12419,22,20,522,718,1
12420,22,20,550,717,1
12421,22,20,548,721,1
12422,22,20,552,731,1
12423,22,20,551,736,1
12424,22,20,538,736,1
12425,22,20,555,733,1
12426,22,20,570,725,1
12427,22,20,570,729,1
12428,22,20,536,738,1
12429,22,20,559,756,1
12430,22,20,566,764,1
12431,22,20,557,774,1
12432,22,20,562,766,1
12433,22,20,566,760,1
12434,22,20,568,767,1
12435,22,20,562,769,1
12436,22,20,562,768,1
12437,22,20,554,768,1
12438,22,20,557,769,1
12439,22,21,555,790,1
12440,22,20,544,800,1
12441,22,21,547,804,1
12442,22,20,539,805,1
12443,22,21,539,802,1
12444,22,21,539,817,1
12445,22,21,538,812,1
12446,22,21,542,810,1
12447,22,21,531,827,1
12448,22,21,534,830,1
12449,22,21,519,826,1
12450,22,21,527,823,1
12451,22,21,512,832,1
12452,22,21,514,840,1
12453,22,21,499,846,1
12454,22,21,528,853,1
12455,22,21,528,858,1
12456,22,21,513,860,1
12457,22,21,524,864,1
12458,22,21,524,865,1
12459,22,21,526,875,1
12460,22,21,524,883,1
12461,22,21,529,888,1
12462,22,21,529,894,1
12463,22,21,529,895,1
12464,22,21,518,893,1
12465,22,21,518,890,1
12466,22,21,518,898,1
12467,22,21,514,899,1
12468,22,22,514,896,1
12469,22,21,519,903,1
12470,22,21,519,903,1
12471,22,21,509,905,1
12472,22,22,509,905,1
12473,22,22,513,911,1
12474,22,22,509,915,1
12475,22,22,509,924,1
12476,22,22,509,930,1
12477,22,22,514,931,1
12478,22,22,514,925,1
12479,22,22,509,920,1
12480,22,22,499,922,1
12481,22,22,499,924,1
12482,22,22,499,919,1
12483,22,21,499,894,1
12484,22,22,497,885,1
12485,22,22,499,914,1
12486,22,22,491,925,1
12487,22,21,504,887,1
12488,22,22,500,884,1
12489,22,22,499,893,1
12490,22,22,497,895,1
12491,22,21,489,890,1
12492,22,21,489,881,1
12493,22,21,489,865,1
12494,22,21,482,863,1
12495,22,21,484,869,1
12496,22,21,487,876,1
12497,22,21,484,881,1
12498,22,22,487,884,1
12499,22,22,484,892,1
12500,22,21,494,885,1
12501,22,21,494,884,1
12502,22,21,490,876,1
12503,22,22,479,882,1
12504,22,21,487,909,1
12505,22,21,479,892,1
12506,22,21,479,878,1
12507,22,21,479,870,1
12508,22,21,479,867,1
12509,22,21,479,863,1
12510,22,21,479,884,1
12511,22,21,479,896,1
12512,22,21,475,902,1
12513,22,21,472,897,1
12514,22,21,464,876,1
12515,22,21,468,865,1
12516,22,21,475,872,1
12517,22,21,475,874,1
12518,22,21,478,854,1
12519,22,21,475,865,1
12520,22,21,475,871,1
12521,22,21,478,859,1
12522,22,21,478,862,1
12523,22,21,479,865,1
12524,22,21,477,858,1
12525,22,21,473,870,1
12526,22,21,469,878,1
12527,22,21,469,868,1
12528,22,21,469,861,1
12529,22,21,469,867,1
12530,22,21,469,881,1
12531,22,21,469,880,1
12532,22,21,469,874,1
12533,22,21,469,886,1
12534,22,21,469,901,1
12535,22,21,469,894,1
12536,22,21,469,887,1
12537,22,21,469,879,1
12538,22,21,469,879,1
12539,22,21,469,884,1
12540,22,21,469,877,1
12541,22,21,469,876,1
12542,22,21,469,877,1
12543,22,21,462,879,1
12544,22,21,454,872,1
12545,22,22,454,881,1
12546,22,21,454,896,1
12547,22,21,454,896,1
12548,22,21,459,883,1
12549,22,22,468,889,1
12550,22,21,465,891,1
12551,22,22,468,897,1
12552,22,21,465,914,1
12553,22,21,465,903,1
12554,22,21,468,890,1
12555,22,21,457,876,1
12556,22,21,465,890,1
12557,22,21,453,893,1
12558,22,21,453,892,1
12559,22,22,455,898,1
12560,22,22,460,904,1
12561,22,21,460,909,1
12562,22,22,460,907,1
12563,22,22,460,911,1
12564,22,22,460,917,1
12565,22,22,460,927,1
12566,22,22,460,925,1
12567,22,22,460,922,1
12568,22,22,460,934,1
12569,22,22,460,947,1
12570,22,22,460,953,1
12571,22,22,460,959,1
12572,22,22,460,960,1
12573,22,22,444,962,1
12574,22,22,449,944,1
12575,22,22,444,954,1
12576,22,22,444,949,1
12577,22,22,444,949,1
12578,22,22,444,953,1
12579,22,22,444,951,1
12580,22,22,444,962,1
12581,22,22,444,964,1
12582,22,22,444,951,1
12583,22,22,444,946,1
12584,22,22,444,936,1
12585,22,22,444,935,1
12586,22,22,444,938,1
12587,22,22,444,927,1
12588,22,22,444,932,1
12589,22,22,447,942,1
12590,22,22,451,935,1
12591,22,22,449,938,1
12592,22,22,438,927,1
12593,22,22,438,917,1
12594,22,22,438,914,1
12595,22,22,441,910,1
12596,22,22,437,923,1
12597,22,22,437,919,1
12598,22,22,429,904,1
12599,22,21,433,901,1
12600,22,22,438,893,1
12601,22,22,438,886,1
12602,22,22,438,890,1
12603,22,22,438,887,1
12604,22,21,441,887,1
12605,22,22,438,883,1
12606,22,21,438,874,1
12607,22,22,447,874,1
12608,22,22,447,872,1
12609,22,22,447,879,1
12610,22,22,441,873,1
12611,22,21,447,869,1
12612,22,22,444,860,1
12613,22,21,433,848,1
12614,22,21,433,843,1
12615,22,21,433,849,1
12616,22,21,433,842,1
12617,22,21,433,848,1
12618,22,21,433,844,1
12619,22,21,433,844,1
12620,22,21,433,839,1
12621,22,21,433,832,1
12622,22,21,433,822,1
12623,22,21,433,818,1
12624,22,21,433,819,1
12625,22,21,433,818,1
12626,22,21,433,818,1
12627,22,21,433,820,1
12628,22,21,433,820,1
12629,22,21,433,813,1
12630,22,21,433,812,1
12631,22,21,433,814,1
12632,22,21,433,812,1
12633,22,21,433,801,1
12634,22,21,433,801,1
12635,22,21,433,799,1
12636,22,21,433,806,1
12637,22,21,433,802,1
12638,22,21,433,792,1
12639,22,21,433,791,1
12640,22,21,433,781,1
12641,22,21,433,781,1
12642,22,21,433,780,1
12643,22,21,433,778,1
12644,22,21,433,779,1
12645,22,21,433,781,1
12646,22,21,433,772,1
12647,22,21,433,777,1
12648,22,21,426,781,1
12649,22,21,0,779,0
12650,22,21,0,781,0
12651,22,21,0,781,0
12652,22,21,0,776,0
12653,22,21,0,763,0
12654,22,21,0,758,0
12655,22,21,0,751,0
12656,22,21,0,746,0
12657,22,21,0,750,0
12658,22,21,0,740,0
12659,21,21,0,739,0
12660,21,21,0,731,0
12661,21,21,0,726,0
12662,21,21,0,724,0
12663,21,21,0,723,0
12664,21,21,0,719,0
12665,21,21,0,711,0
12666,21,21,0,704,0
12667,21,21,0,703,0
12668,21,20,0,704,0
12669,21,20,0,689,0
12670,21,20,0,687,0
12671,21,20,0,675,0
12672,21,20,0,672,0
12673,21,20,0,667,0
12674,21,20,0,665,0
12675,21,20,0,665,0
12676,21,20,0,661,0
12677,21,20,0,650,0
12678,21,20,0,647,0
12679,21,20,0,646,0
12680,21,20,0,644,0
12681,21,20,0,637,0
12682,21,20,0,631,0
12683,21,20,0,626,0
12684,21,20,0,625,0
12685,21,20,0,626,0
12686,21,20,0,624,0
12687,21,20,0,614,0
12688,21,20,0,617,0
12689,21,20,0,610,0
12690,21,20,0,608,0
12691,21,20,0,602,0
12692,21,20,0,598,0
12693,21,20,0,596,0
12694,21,20,0,593,0
12695,21,20,0,592,0
12696,21,20,0,582,0
12697,21,20,0,582,0
12698,21,20,0,577,0
12699,21,20,0,573,0
12700,21,20,0,576,0
12701,21,20,0,579,0
12702,21,20,0,578,0
12703,21,20,0,573,0
12704,21,20,0,574,0
12705,21,20,0,570,0
12706,21,20,0,569,0
12707,21,20,0,562,0
12708,21,20,0,562,0
12709,21,20,0,550,0
12710,21,20,0,551,0
12711,21,20,0,552,0
12712,21,20,0,547,0
12713,21,20,0,537,0
12714,21,19,0,533,0
12715,21,20,0,533,0
12716,21,19,0,536,0
12717,21,19,0,530,0
12718,21,19,0,531,0
12719,21,19,0,520,0
12720,21,19,0,522,0
12721,21,20,0,529,0
12722,21,20,0,530,0
12723,21,19,0,524,0
12724,21,19,0,525,0
12725,21,19,0,523,0
12726,21,19,0,525,0
12727,21,19,0,518,0
12728,21,19,0,520,0
12729,21,19,0,519,0
12730,21,19,0,516,0
12731,21,19,0,516,0
12732,21,19,0,514,0
12733,21,19,0,510,0
12734,21,19,0,502,0
12735,21,19,0,503,0
12736,21,19,0,501,0
12737,20,19,0,501,0
12738,20,19,0,498,0
12739,20,19,0,499,0
12740,20,19,0,497,0
12741,20,19,0,498,0
12742,20,19,0,492,0
12743,21,19,0,493,0
12744,21,19,0,492,0
12745,20,19,0,492,0
12746,20,19,0,491,0
12747,20,19,0,492,0
12748,21,19,0,490,0
12749,20,19,0,488,0
12750,20,19,0,485,0
12751,20,19,0,486,0
12752,20,19,0,482,0
12753,21,19,0,484,0
12754,21,19,0,483,0
